state,district,month,total_demographic,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Rajasthan,Jaipur,2025-10-01,12219,2025,10,20146.0,4194.0,-4320.0,14512.0,4194.0
Rajasthan,Jaipur,2025-11-01,30310,2025,11,12219.0,-7927.0,-12121.0,16105.666666666666,-7927.0
Rajasthan,Jaipur,2025-12-01,36217,2025,12,30310.0,18091.0,26018.0,20891.666666666668,18091.0
Rajasthan,Jaisalmer,2025-10-01,1065,2025,10,1849.0,97.0,-304.0,1650.6666666666667,97.0
Rajasthan,Jaisalmer,2025-11-01,1815,2025,11,1065.0,-784.0,-881.0,1555.3333333333333,-784.0
Rajasthan,Jaisalmer,2025-12-01,2995,2025,12,1815.0,750.0,1534.0,1576.3333333333333,750.0
Odisha,Jajapur,2025-12-01,7192,2025,12,5772.0,1889.0,4625.0,5424.666666666667,1889.0
Punjab,Jalandhar,2025-11-01,7361,2025,11,4977.0,-1762.0,-7099.0,4372.666666666667,-1762.0
Punjab,Jalandhar,2025-12-01,8040,2025,12,7361.0,2384.0,4146.0,6359.0,2384.0
Uttar Pradesh,Jalaun,2025-12-01,10449,2025,12,10598.0,6292.0,11285.0,8067.666666666667,6292.0
Maharashtra,Jalgaon,2025-09-01,10706,2025,9,1136.0,19.0,328.0,1226.3333333333333,19.0
Maharashtra,Jalgaon,2025-10-01,19775,2025,10,10706.0,9570.0,9551.0,4319.666666666667,9570.0
Maharashtra,Jalgaon,2025-11-01,48760,2025,11,19775.0,9069.0,-501.0,10539.0,9069.0
Maharashtra,Jalgaon,2025-12-01,18629,2025,12,48760.0,28985.0,19916.0,26413.666666666668,28985.0
Maharashtra,Jalna,2025-12-01,10942,2025,12,25248.0,13445.0,7213.0,14207.333333333334,13445.0
Rajasthan,Jalor,2025-12-01,7328,2025,12,5845.0,2712.0,4924.0,4774.333333333333,2712.0
West Bengal,Jalpaiguri,2025-12-01,22233,2025,12,33232.0,7382.0,24664.0,34071.333333333336,7382.0
Jammu and Kashmir,Jammu,2025-10-01,2991,2025,10,4668.0,4320.0,4656.0,1900.0,4320.0
Jammu and Kashmir,Jammu,2025-11-01,4297,2025,11,2991.0,-1677.0,-5997.0,2669.0,-1677.0
Jammu and Kashmir,Jammu,2025-12-01,6030,2025,12,4297.0,1306.0,2983.0,3985.3333333333335,1306.0
Gujarat,Jamnagar,2025-11-01,5822,2025,11,2767.0,-3824.0,-8302.0,3823.6666666666665,-3824.0
Gujarat,Jamnagar,2025-12-01,8685,2025,12,5822.0,3055.0,6879.0,5060.0,3055.0
Jharkhand,Jamtara,2025-12-01,4694,2025,12,4287.0,1511.0,3647.0,3991.6666666666665,1511.0
Bihar,Jamui,2025-12-01,9855,2025,12,9256.0,3007.0,9710.0,9485.666666666666,3007.0
Telangana,Jangoan,2025-11-01,2565,2025,11,2167.0,-1869.0,-5202.0,2302.0,-1869.0
Telangana,Jangoan,2025-12-01,2611,2025,12,2565.0,398.0,2267.0,2922.6666666666665,398.0
Chhattisgarh,Janjgir-champa,2025-07-01,4405,2025,7,5905.0,4334.0,4662.0,3125.0,4334.0
Chhattisgarh,Janjgir-champa,2025-09-01,8359,2025,9,4405.0,-1500.0,-5834.0,3960.3333333333335,-1500.0
Chhattisgarh,Janjgir-champa,2025-10-01,9515,2025,10,8359.0,3954.0,5454.0,6223.0,3954.0
Chhattisgarh,Janjgir-champa,2025-11-01,10577,2025,11,9515.0,1156.0,-2798.0,7426.333333333333,1156.0
Chhattisgarh,Janjgir-champa,2025-12-01,16546,2025,12,10577.0,1062.0,-94.0,9483.666666666666,1062.0
Chhattisgarh,Jashpur,2025-07-01,3695,2025,7,11209.0,9717.0,9092.0,4522.666666666667,9717.0
Chhattisgarh,Jashpur,2025-09-01,4334,2025,9,3695.0,-7514.0,-17231.0,5465.333333333333,-7514.0
Chhattisgarh,Jashpur,2025-10-01,4302,2025,10,4334.0,639.0,8153.0,6412.666666666667,639.0
Chhattisgarh,Jashpur,2025-11-01,9828,2025,11,4302.0,-32.0,-671.0,4110.333333333333,-32.0
Chhattisgarh,Jashpur,2025-12-01,10013,2025,12,9828.0,5526.0,5558.0,6154.666666666667,5526.0
Uttar Pradesh,Jaunpur,2025-12-01,28127,2025,12,18856.0,5137.0,18452.0,19869.666666666668,5137.0
Telangana,Jayashankar Bhupalpally,2025-12-01,2162,2025,12,1992.0,-138.0,242.0,2210.6666666666665,-138.0
Bihar,Jehanabad,2025-12-01,6665,2025,12,6140.0,2305.0,10318.0,7274.333333333333,2305.0
Madhya Pradesh,Jhabua,2025-11-01,5537,2025,11,3133.0,-3395.0,-8648.0,3645.3333333333335,-3395.0
Madhya Pradesh,Jhabua,2025-12-01,6227,2025,12,5537.0,2404.0,5799.0,5066.0,2404.0
Haryana,Jhajjar,2025-09-01,2495,2025,9,3461.0,623.0,369.0,2961.0,623.0
Haryana,Jhajjar,2025-10-01,1988,2025,10,2495.0,-966.0,-1589.0,2931.3333333333335,-966.0
Haryana,Jhajjar,2025-11-01,3038,2025,11,1988.0,-507.0,459.0,2648.0,-507.0
Haryana,Jhajjar,2025-12-01,4152,2025,12,3038.0,1050.0,1557.0,2507.0,1050.0
Rajasthan,Jhalawar,2025-10-01,2670,2025,10,7058.0,4376.0,2358.0,3468.0,4376.0
Rajasthan,Jhalawar,2025-11-01,5703,2025,11,2670.0,-4388.0,-8764.0,4136.666666666667,-4388.0
Rajasthan,Jhalawar,2025-12-01,6836,2025,12,5703.0,3033.0,7421.0,5143.666666666667,3033.0
Uttar Pradesh,Jhansi,2025-11-01,11228,2025,11,4860.0,-5383.0,-14047.0,5560.666666666667,-5383.0
Uttar Pradesh,Jhansi,2025-12-01,13555,2025,12,11228.0,6368.0,11751.0,8777.0,6368.0
West Bengal,Jhargram,2025-12-01,1032,2025,12,941.0,390.0,1071.0,908.0,390.0
Odisha,Jharsuguda,2025-12-01,2250,2025,12,2095.0,603.0,1275.0,1917.0,603.0
Rajasthan,Jhunjhunun,2025-10-01,3904,2025,10,6376.0,5508.0,7162.0,3255.3333333333335,5508.0
Rajasthan,Jhunjhunun,2025-11-01,7179,2025,11,3904.0,-2472.0,-7980.0,3716.0,-2472.0
Rajasthan,Jhunjhunun,2025-12-01,9262,2025,12,7179.0,3275.0,5747.0,5819.666666666667,3275.0
Haryana,Jind,2025-07-01,3072,2025,7,4255.0,1584.0,1630.0,3214.3333333333335,1584.0
Haryana,Jind,2025-09-01,2662,2025,9,3072.0,-1183.0,-2767.0,3332.6666666666665,-1183.0
Haryana,Jind,2025-10-01,2522,2025,10,2662.0,-410.0,773.0,3329.6666666666665,-410.0
Haryana,Jind,2025-11-01,3281,2025,11,2522.0,-140.0,270.0,2752.0,-140.0
Haryana,Jind,2025-12-01,5116,2025,12,3281.0,759.0,899.0,2821.6666666666665,759.0
Manipur,Jiribam,2025-12-01,243,2025,12,377.0,-42.0,-254.0,334.3333333333333,-42.0
Rajasthan,Jodhpur,2025-07-01,7051,2025,7,4374.0,3114.0,8248.0,4009.3333333333335,3114.0
Rajasthan,Jodhpur,2025-09-01,10771,2025,9,7051.0,2677.0,-437.0,4228.333333333333,2677.0
Rajasthan,Jodhpur,2025-10-01,5488,2025,10,10771.0,3720.0,1043.0,7398.666666666667,3720.0
Rajasthan,Jodhpur,2025-11-01,11337,2025,11,5488.0,-5283.0,-9003.0,7770.0,-5283.0
Rajasthan,Jodhpur,2025-12-01,15280,2025,12,11337.0,5849.0,11132.0,9198.666666666666,5849.0
Telangana,Jogulamba Gadwal,2025-09-01,3155,2025,9,2954.0,1090.0,554.0,2048.6666666666665,1090.0
Telangana,Jogulamba Gadwal,2025-10-01,3210,2025,10,3155.0,201.0,-889.0,2657.6666666666665,201.0
Telangana,Jogulamba Gadwal,2025-11-01,3788,2025,11,3210.0,55.0,-146.0,3106.3333333333335,55.0
Telangana,Jogulamba Gadwal,2025-12-01,3289,2025,12,3788.0,578.0,523.0,3384.3333333333335,578.0
Assam,Jorhat,2025-12-01,2926,2025,12,2809.0,236.0,208.0,2642.3333333333335,236.0
Gujarat,Junagadh,2025-12-01,7793,2025,12,5399.0,3050.0,6110.0,4385.666666666667,3050.0
Telangana,K.v. Rangareddy,2025-07-01,11292,2025,7,3525.0,2434.0,4272.0,2515.0,2434.0
Telangana,K.v. Rangareddy,2025-09-01,24079,2025,9,11292.0,7767.0,5333.0,5302.666666666667,7767.0
Andhra Pradesh,K.v. Rangareddy,2025-10-01,99,2025,10,24079.0,12787.0,5020.0,12965.333333333334,12787.0
Telangana,K.v. Rangareddy,2025-10-01,19225,2025,10,99.0,-23980.0,-36767.0,11823.333333333334,-23980.0
Andhra Pradesh,K.v. Rangareddy,2025-11-01,142,2025,11,19225.0,19126.0,43106.0,14467.666666666666,19126.0
Telangana,K.v. Rangareddy,2025-11-01,25234,2025,11,142.0,-19083.0,-38209.0,6488.666666666667,-19083.0
Andhra Pradesh,K.v. Rangareddy,2025-12-01,142,2025,12,25234.0,25092.0,44175.0,14867.0,25092.0
Telangana,K.v. Rangareddy,2025-12-01,27876,2025,12,142.0,-25092.0,-50184.0,8506.0,-25092.0
Chhattisgarh,Kabeerdham,2025-09-01,2524,2025,9,2353.0,-561.0,-1439.0,2434.3333333333335,-561.0
Chhattisgarh,Kabeerdham,2025-10-01,1280,2025,10,2524.0,171.0,732.0,2597.0,171.0
Chhattisgarh,Kabeerdham,2025-11-01,1951,2025,11,1280.0,-1244.0,-1415.0,2052.3333333333335,-1244.0
Chhattisgarh,Kabeerdham,2025-12-01,2452,2025,12,1951.0,671.0,1915.0,1918.3333333333333,671.0
Gujarat,Kachchh,2025-07-01,3712,2025,7,2201.0,1372.0,3364.0,1950.3333333333333,1372.0
Gujarat,Kachchh,2025-09-01,6730,2025,9,3712.0,1511.0,139.0,2247.3333333333335,1511.0
Gujarat,Kachchh,2025-10-01,2996,2025,10,6730.0,3018.0,1507.0,4214.333333333333,3018.0
Gujarat,Kachchh,2025-11-01,7460,2025,11,2996.0,-3734.0,-6752.0,4479.333333333333,-3734.0
Gujarat,Kachchh,2025-12-01,10609,2025,12,7460.0,4464.0,8198.0,5728.666666666667,4464.0
Bihar,Kaimur (Bhabua),2025-12-01,10479,2025,12,10105.0,2848.0,11618.0,11129.666666666666,2848.0
Haryana,Kaithal,2025-07-01,2815,2025,7,2961.0,2705.0,6479.0,2415.6666666666665,2705.0
Haryana,Kaithal,2025-09-01,2531,2025,9,2815.0,-146.0,-2851.0,2010.6666666666667,-146.0
Haryana,Kaithal,2025-10-01,1855,2025,10,2531.0,-284.0,-138.0,2769.0,-284.0
Haryana,Kaithal,2025-11-01,3130,2025,11,1855.0,-676.0,-392.0,2400.3333333333335,-676.0
Haryana,Kaithal,2025-12-01,3819,2025,12,3130.0,1275.0,1951.0,2505.3333333333335,1275.0
Andhra Pradesh,Kakinada,2025-09-01,2515,2025,9,1058.0,-455.0,309.0,1616.0,-455.0
Andhra Pradesh,Kakinada,2025-10-01,1773,2025,10,2515.0,1457.0,1912.0,1695.3333333333333,1457.0
Andhra Pradesh,Kakinada,2025-11-01,2707,2025,11,1773.0,-742.0,-2199.0,1782.0,-742.0
Andhra Pradesh,Kakinada,2025-12-01,4010,2025,12,2707.0,934.0,1676.0,2331.6666666666665,934.0
Karnataka,Kalaburagi,2025-07-01,2319,2025,7,3956.0,1333.0,1062.0,2977.0,1333.0
Karnataka,Kalaburagi,2025-09-01,3336,2025,9,2319.0,-1637.0,-2970.0,2966.0,-1637.0
Karnataka,Kalaburagi,2025-10-01,2390,2025,10,3336.0,1017.0,2654.0,3203.6666666666665,1017.0
Karnataka,Kalaburagi,2025-11-01,3350,2025,11,2390.0,-946.0,-1963.0,2681.6666666666665,-946.0
Karnataka,Kalaburagi,2025-12-01,4558,2025,12,3350.0,960.0,1906.0,3025.3333333333335,960.0
Odisha,Kalahandi,2025-12-01,6291,2025,12,6237.0,1667.0,5226.0,6312.0,1667.0
West Bengal,Kalimpong,2025-12-01,558,2025,12,403.0,242.0,395.0,292.6666666666667,242.0
Tamil Nadu,Kallakurichi,2025-12-01,2166,2025,12,1889.0,890.0,1050.0,1349.0,890.0
Telangana,Kamareddy,2025-09-01,3403,2025,9,1257.0,583.0,482.0,834.6666666666666,583.0
Telangana,Kamareddy,2025-10-01,3174,2025,10,3403.0,2146.0,1563.0,1778.0,2146.0
Telangana,Kamareddy,2025-11-01,3756,2025,11,3174.0,-229.0,-2375.0,2611.3333333333335,-229.0
Telangana,Kamareddy,2025-12-01,3721,2025,12,3756.0,582.0,811.0,3444.3333333333335,582.0
Assam,Kamrup,2025-11-01,5718,2025,11,5153.0,-2084.0,-7780.0,4643.666666666667,-2084.0
Assam,Kamrup,2025-12-01,9378,2025,12,5718.0,565.0,2649.0,6036.0,565.0
Assam,Kamrup Metro,2025-12-01,5095,2025,12,4163.0,1945.0,3368.0,3340.6666666666665,1945.0
Tamil Nadu,Kancheepuram,2025-09-01,16755,2025,9,2279.0,-815.0,1028.0,3436.6666666666665,-815.0
Tamil Nadu,Kancheepuram,2025-10-01,9605,2025,10,16755.0,14476.0,15291.0,7376.0,14476.0
Tamil Nadu,Kancheepuram,2025-11-01,20026,2025,11,9605.0,-7150.0,-21626.0,9546.333333333334,-7150.0
Tamil Nadu,Kancheepuram,2025-12-01,20703,2025,12,20026.0,10421.0,17571.0,15462.0,10421.0
Odisha,Kandhamal,2025-11-01,3313,2025,11,2925.0,-1319.0,-3365.0,3122.3333333333335,-1319.0
Odisha,Kandhamal,2025-12-01,3280,2025,12,3313.0,388.0,1707.0,3494.0,388.0
Himachal Pradesh,Kangra,2025-12-01,5863,2025,12,4558.0,1744.0,5502.0,4648.0,1744.0
Chhattisgarh,Kanker,2025-11-01,4738,2025,11,1802.0,-866.0,-1461.0,2181.0,-866.0
Chhattisgarh,Kanker,2025-12-01,7375,2025,12,4738.0,2936.0,3802.0,3069.3333333333335,2936.0
Uttar Pradesh,Kannauj,2025-12-01,11414,2025,12,8426.0,4003.0,9662.0,7643.666666666667,4003.0
Tamil Nadu,Kanniyakumari,2025-12-01,8594,2025,12,8804.0,3382.0,5803.0,7356.333333333333,3382.0
Kerala,Kannur,2025-12-01,13572,2025,12,11284.0,4591.0,5971.0,8683.333333333334,4591.0
Uttar Pradesh,Kanpur Dehat,2025-12-01,10599,2025,12,8468.0,3338.0,10625.0,8671.666666666666,3338.0
Uttar Pradesh,Kanpur Nagar,2025-09-01,21492,2025,9,6128.0,111.0,-3442.0,4869.666666666667,111.0
Uttar Pradesh,Kanpur Nagar,2025-10-01,10347,2025,10,21492.0,15364.0,15253.0,11212.333333333334,15364.0
Uttar Pradesh,Kanpur Nagar,2025-11-01,24276,2025,11,10347.0,-11145.0,-26509.0,12655.666666666666,-11145.0
Uttar Pradesh,Kanpur Nagar,2025-12-01,32959,2025,12,24276.0,13929.0,25074.0,18705.0,13929.0
Punjab,Kapurthala,2025-12-01,2815,2025,12,2525.0,655.0,1082.0,2230.6666666666665,655.0
Puducherry,Karaikal,2025-12-01,1107,2025,12,1045.0,490.0,1146.0,937.0,490.0
Rajasthan,Karauli,2025-11-01,6349,2025,11,3046.0,-2575.0,-6756.0,3369.0,-2575.0
Rajasthan,Karauli,2025-12-01,7844,2025,12,6349.0,3303.0,5878.0,5005.333333333333,3303.0
Assam,Karbi Anglong,2025-12-01,3750,2025,12,2915.0,-1451.0,1769.0,4955.666666666667,-1451.0
Ladakh,Kargil,2025-10-01,130,2025,10,144.0,-75.0,-49.0,202.66666666666666,-75.0
Jammu and Kashmir,Kargil,2025-11-01,320,2025,11,130.0,-14.0,61.0,164.33333333333334,-14.0
Ladakh,Kargil,2025-11-01,268,2025,11,320.0,190.0,204.0,198.0,190.0
Jammu and Kashmir,Kargil,2025-12-01,550,2025,12,268.0,-52.0,-242.0,239.33333333333334,-52.0
Ladakh,Kargil,2025-12-01,591,2025,12,550.0,282.0,334.0,379.3333333333333,282.0
Assam,Karimganj,2025-12-01,10204,2025,12,6181.0,1098.0,1369.0,5539.333333333333,1098.0
Andhra Pradesh,Karimnagar,2025-10-01,1451,2025,10,12226.0,10338.0,10646.0,5436.666666666667,10338.0
Telangana,Karimnagar,2025-10-01,8388,2025,10,1451.0,-10775.0,-21113.0,5188.333333333333,-10775.0
Andhra Pradesh,Karimnagar,2025-11-01,2237,2025,11,8388.0,6937.0,17712.0,7355.0,6937.0
Telangana,Karimnagar,2025-11-01,10428,2025,11,2237.0,-6151.0,-13088.0,4025.3333333333335,-6151.0
Andhra Pradesh,Karimnagar,2025-12-01,2500,2025,12,10428.0,8191.0,14342.0,7017.666666666667,8191.0
Telangana,Karimnagar,2025-12-01,11686,2025,12,2500.0,-7928.0,-16119.0,5055.0,-7928.0
Haryana,Karnal,2025-07-01,2040,2025,7,4340.0,-1171.0,-5177.0,3785.3333333333335,-1171.0
Haryana,Karnal,2025-09-01,2644,2025,9,2040.0,-2300.0,-1129.0,3963.6666666666665,-2300.0
Haryana,Karnal,2025-10-01,2336,2025,10,2644.0,604.0,2904.0,3008.0,604.0
Haryana,Karnal,2025-11-01,4316,2025,11,2336.0,-308.0,-912.0,2340.0,-308.0
Haryana,Karnal,2025-12-01,5271,2025,12,4316.0,1980.0,2288.0,3098.6666666666665,1980.0
Tamil Nadu,Karur,2025-11-01,4790,2025,11,2120.0,-1605.0,-4099.0,2358.6666666666665,-1605.0
Tamil Nadu,Karur,2025-12-01,5076,2025,12,4790.0,2670.0,4275.0,3545.0,2670.0
Kerala,Kasaragod,2025-12-01,6690,2025,12,5728.0,2306.0,2658.0,4308.0,2306.0
Uttar Pradesh,Kasganj,2025-12-01,11147,2025,12,8713.0,5549.0,10606.0,6699.333333333333,5549.0
Jammu and Kashmir,Kathua,2025-09-01,1933,2025,9,739.0,425.0,1407.0,783.0,425.0
Jammu and Kashmir,Kathua,2025-10-01,1343,2025,10,1933.0,1194.0,769.0,995.3333333333334,1194.0
Jammu and Kashmir,Kathua,2025-11-01,2131,2025,11,1343.0,-590.0,-1784.0,1338.3333333333333,-590.0
Jammu and Kashmir,Kathua,2025-12-01,3246,2025,12,2131.0,788.0,1378.0,1802.3333333333333,788.0
Bihar,Katihar,2025-11-01,25776,2025,11,18582.0,-14965.0,-43513.0,19042.666666666668,-14965.0
Bihar,Katihar,2025-12-01,23048,2025,12,25776.0,7194.0,22159.0,25968.333333333332,7194.0
Madhya Pradesh,Katni,2025-09-01,6154,2025,9,3167.0,606.0,930.0,2871.0,606.0
Madhya Pradesh,Katni,2025-10-01,3359,2025,10,6154.0,2987.0,2381.0,3960.6666666666665,2987.0
Madhya Pradesh,Katni,2025-11-01,5864,2025,11,3359.0,-2795.0,-5782.0,4226.666666666667,-2795.0
Madhya Pradesh,Katni,2025-12-01,7013,2025,12,5864.0,2505.0,5300.0,5125.666666666667,2505.0
Uttar Pradesh,Kaushambi,2025-11-01,9497,2025,11,4344.0,-6304.0,-13118.0,6275.333333333333,-6304.0
Uttar Pradesh,Kaushambi,2025-12-01,11525,2025,12,9497.0,5153.0,11457.0,8163.0,5153.0
Odisha,Kendrapara,2025-12-01,5609,2025,12,4764.0,1302.0,3149.0,4511.666666666667,1302.0
Odisha,Kendujhar,2025-12-01,7592,2025,12,5997.0,1426.0,4595.0,6102.666666666667,1426.0
Bihar,Khagaria,2025-12-01,12260,2025,12,9567.0,3848.0,16486.0,11214.333333333334,3848.0
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-12-01,1305,2025,12,890.0,554.0,975.0,661.0,554.0
Andhra Pradesh,Khammam,2025-10-01,4387,2025,10,8534.0,4543.0,1574.0,4515.666666666667,4543.0
Telangana,Khammam,2025-10-01,7357,2025,10,4387.0,-4147.0,-8690.0,5637.333333333333,-4147.0
Andhra Pradesh,Khammam,2025-11-01,5726,2025,11,7357.0,2970.0,7117.0,6759.333333333333,2970.0
Telangana,Khammam,2025-11-01,7661,2025,11,5726.0,-1631.0,-4601.0,5823.333333333333,-1631.0
Andhra Pradesh,Khammam,2025-12-01,5922,2025,12,7661.0,1935.0,3566.0,6914.666666666667,1935.0
Telangana,Khammam,2025-12-01,7236,2025,12,5922.0,-1739.0,-3674.0,6436.333333333333,-1739.0
Madhya Pradesh,Khandwa,2025-10-01,774,2025,10,1649.0,198.0,-672.0,1227.0,198.0
Madhya Pradesh,Khandwa,2025-11-01,1634,2025,11,774.0,-875.0,-1073.0,1291.3333333333333,-875.0
Madhya Pradesh,Khandwa,2025-12-01,2292,2025,12,1634.0,860.0,1735.0,1352.3333333333333,860.0
Madhya Pradesh,Khargone,2025-09-01,5451,2025,9,1385.0,-823.0,-2051.0,1524.3333333333333,-823.0
Madhya Pradesh,Khargone,2025-10-01,2288,2025,10,5451.0,4066.0,4889.0,3014.6666666666665,4066.0
Madhya Pradesh,Khargone,2025-11-01,4219,2025,11,2288.0,-3163.0,-7229.0,3041.3333333333335,-3163.0
Madhya Pradesh,Khargone,2025-12-01,5577,2025,12,4219.0,1931.0,5094.0,3986.0,1931.0
Gujarat,Kheda,2025-12-01,8247,2025,12,6301.0,3348.0,7952.0,5603.666666666667,3348.0
Uttar Pradesh,Kheri,2025-12-01,29675,2025,12,25494.0,13513.0,27221.0,21054.666666666668,13513.0
Odisha,Khorda,2025-12-01,7727,2025,12,6632.0,2501.0,4686.0,5693.0,2501.0
Tripura,Khowai,2025-12-01,795,2025,12,455.0,186.0,492.0,433.0,186.0
Jharkhand,Khunti,2025-12-01,3032,2025,12,2887.0,996.0,2237.0,2636.6666666666665,996.0
Nagaland,Kiphire,2025-12-01,233,2025,12,212.0,-45.0,-11.0,253.33333333333334,-45.0
Bihar,Kishanganj,2025-11-01,13666,2025,11,12290.0,-35922.0,-78210.0,22142.0,-35922.0
Bihar,Kishanganj,2025-12-01,12888,2025,12,13666.0,1376.0,37298.0,24722.666666666668,1376.0
Jammu and Kashmir,Kishtwar,2025-10-01,282,2025,10,327.0,-596.0,-928.0,613.6666666666666,-596.0
Jammu and Kashmir,Kishtwar,2025-11-01,510,2025,11,282.0,-45.0,551.0,510.6666666666667,-45.0
Jammu and Kashmir,Kishtwar,2025-12-01,1093,2025,12,510.0,228.0,273.0,373.0,228.0
Karnataka,Kodagu,2025-12-01,2301,2025,12,1689.0,337.0,594.0,1550.0,337.0
Jharkhand,Koderma,2025-12-01,4036,2025,12,3029.0,1450.0,2754.0,2497.0,1450.0
Nagaland,Kohima,2025-12-01,416,2025,12,382.0,-81.0,24.0,471.0,-81.0
Assam,Kokrajhar,2025-10-01,1852,2025,10,2450.0,2203.0,2670.0,1137.0,2203.0
Assam,Kokrajhar,2025-11-01,2901,2025,11,1852.0,-598.0,-2801.0,1516.3333333333333,-598.0
Assam,Kokrajhar,2025-12-01,5650,2025,12,2901.0,1049.0,1647.0,2401.0,1049.0
Karnataka,Kolar,2025-07-01,2230,2025,7,563.0,-2842.0,-4943.0,1757.3333333333333,-2842.0
Karnataka,Kolar,2025-09-01,4455,2025,9,2230.0,1667.0,4509.0,2066.0,1667.0
Karnataka,Kolar,2025-10-01,2962,2025,10,4455.0,2225.0,558.0,2416.0,2225.0
Karnataka,Kolar,2025-11-01,4527,2025,11,2962.0,-1493.0,-3718.0,3215.6666666666665,-1493.0
Karnataka,Kolar,2025-12-01,5746,2025,12,4527.0,1565.0,3058.0,3981.3333333333335,1565.0
Mizoram,Kolasib,2025-10-01,296,2025,10,378.0,-112.0,-107.0,454.3333333333333,-112.0
Mizoram,Kolasib,2025-11-01,290,2025,11,296.0,-82.0,30.0,388.0,-82.0
Mizoram,Kolasib,2025-12-01,275,2025,12,290.0,-6.0,76.0,321.3333333333333,-6.0
Maharashtra,Kolhapur,2025-11-01,45590,2025,11,14218.0,6211.0,-1063.0,7652.666666666667,6211.0
Maharashtra,Kolhapur,2025-12-01,20245,2025,12,45590.0,31372.0,25161.0,22605.0,31372.0
West Bengal,Kolkata,2025-12-01,21045,2025,12,19118.0,11139.0,17481.0,13806.0,11139.0
Kerala,Kollam,2025-12-01,12180,2025,12,9668.0,2895.0,3405.0,7908.0,2895.0
Telangana,Komaram Bheem,2025-11-01,4173,2025,11,3681.0,-1101.0,-5100.0,3082.0,-1101.0
Telangana,Komaram Bheem,2025-12-01,3950,2025,12,4173.0,492.0,1593.0,4212.0,492.0
Chhattisgarh,Kondagaon,2025-11-01,6766,2025,11,2119.0,-1005.0,12813.0,7395.0,-1005.0
Chhattisgarh,Kondagaon,2025-12-01,8013,2025,12,6766.0,4647.0,5652.0,4003.0,4647.0
Karnataka,Koppal,2025-07-01,656,2025,7,3917.0,1757.0,731.0,2403.6666666666665,1757.0
Karnataka,Koppal,2025-09-01,4478,2025,9,656.0,-3261.0,-5018.0,2244.3333333333335,-3261.0
Karnataka,Koppal,2025-10-01,2582,2025,10,4478.0,3822.0,7083.0,3017.0,3822.0
Karnataka,Koppal,2025-11-01,4118,2025,11,2582.0,-1896.0,-5718.0,2572.0,-1896.0
Karnataka,Koppal,2025-12-01,5666,2025,12,4118.0,1536.0,3432.0,3726.0,1536.0
Odisha,Koraput,2025-12-01,5427,2025,12,5144.0,1157.0,5577.0,5846.0,1157.0
Chhattisgarh,Korba,2025-07-01,9995,2025,7,9571.0,5355.0,3074.0,5240.666666666667,5355.0
Chhattisgarh,Korba,2025-09-01,5675,2025,9,9995.0,424.0,-4931.0,7927.333333333333,424.0
Chhattisgarh,Korba,2025-10-01,5152,2025,10,5675.0,-4320.0,-4744.0,8413.666666666666,-4320.0
Chhattisgarh,Korba,2025-11-01,5975,2025,11,5152.0,-523.0,3797.0,6940.666666666667,-523.0
Chhattisgarh,Korba,2025-12-01,9349,2025,12,5975.0,823.0,1346.0,5600.666666666667,823.0
Chhattisgarh,Koriya,2025-10-01,2865,2025,10,3193.0,-1957.0,-6198.0,3084.0,-1957.0
Chhattisgarh,Koriya,2025-11-01,3988,2025,11,2865.0,-328.0,1629.0,3736.0,-328.0
Chhattisgarh,Koriya,2025-12-01,6014,2025,12,3988.0,1123.0,1451.0,3348.6666666666665,1123.0
Rajasthan,Kota,2025-09-01,7049,2025,9,3946.0,2510.0,6649.0,3652.3333333333335,2510.0
Rajasthan,Kota,2025-10-01,3425,2025,10,7049.0,3103.0,593.0,4143.666666666667,3103.0
Rajasthan,Kota,2025-11-01,9125,2025,11,3425.0,-3624.0,-6727.0,4806.666666666667,-3624.0
Rajasthan,Kota,2025-12-01,10326,2025,12,9125.0,5700.0,9324.0,6533.0,5700.0
Kerala,Kottayam,2025-12-01,7068,2025,12,6147.0,1828.0,2318.0,5091.666666666667,1828.0
Kerala,Kozhikode,2025-12-01,19349,2025,12,17007.0,7746.0,9100.0,12294.333333333334,7746.0
Arunachal Pradesh,Kra Daadi,2025-12-01,59,2025,12,68.0,9.0,61.0,79.33333333333333,9.0
Andhra Pradesh,Krishna,2025-07-01,948,2025,7,1928.0,-4142.0,-9664.0,2848.6666666666665,-4142.0
Andhra Pradesh,Krishna,2025-09-01,12969,2025,9,948.0,-980.0,3162.0,2982.0,-980.0
Andhra Pradesh,Krishna,2025-10-01,9344,2025,10,12969.0,12021.0,13001.0,5281.666666666667,12021.0
Andhra Pradesh,Krishna,2025-11-01,14474,2025,11,9344.0,-3625.0,-15646.0,7753.666666666667,-3625.0
Andhra Pradesh,Krishna,2025-12-01,16862,2025,12,14474.0,5130.0,8755.0,12262.333333333334,5130.0
Tamil Nadu,Krishnagiri,2025-11-01,9120,2025,11,4480.0,-2915.0,-6405.0,5260.0,-2915.0
Tamil Nadu,Krishnagiri,2025-12-01,10596,2025,12,9120.0,4640.0,7555.0,6998.333333333333,4640.0
Jammu and Kashmir,Kulgam,2025-10-01,472,2025,10,681.0,-288.0,297.0,1068.0,-288.0
