state,district,month,total_biometric,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Telangana,Sangareddy,2025-09-01,2530,2025,9,2985.0,329.0,-371.0,2532.3333333333335,329.0
Telangana,Sangareddy,2025-10-01,2858,2025,10,2530.0,-455.0,-784.0,2723.6666666666665,-455.0
Telangana,Sangareddy,2025-11-01,3464,2025,11,2858.0,328.0,783.0,2791.0,328.0
Telangana,Sangareddy,2025-12-01,3490,2025,12,3464.0,606.0,278.0,2950.6666666666665,606.0
Maharashtra,Sangli,2025-07-01,26025,2025,7,22992.0,2332.0,1433.0,21137.666666666668,2332.0
Maharashtra,Sangli,2025-09-01,33199,2025,9,26025.0,3033.0,701.0,23225.666666666668,3033.0
Maharashtra,Sangli,2025-10-01,12629,2025,10,33199.0,7174.0,4141.0,27405.333333333332,7174.0
Maharashtra,Sangli,2025-11-01,28292,2025,11,12629.0,-20570.0,-27744.0,23951.0,-20570.0
Maharashtra,Sangli,2025-12-01,27658,2025,12,28292.0,15663.0,36233.0,24706.666666666668,15663.0
Punjab,Sangrur,2025-07-01,13508,2025,7,9517.0,464.0,208.0,9122.333333333334,464.0
Punjab,Sangrur,2025-09-01,6665,2025,9,13508.0,3991.0,3527.0,10692.666666666666,3991.0
Punjab,Sangrur,2025-10-01,5122,2025,10,6665.0,-6843.0,-10834.0,9896.666666666666,-6843.0
Punjab,Sangrur,2025-11-01,7395,2025,11,5122.0,-1543.0,5300.0,8431.666666666666,-1543.0
Punjab,Sangrur,2025-12-01,10071,2025,12,7395.0,2273.0,3816.0,6394.0,2273.0
Uttar Pradesh,Sant Kabir Nagar,2025-07-01,13074,2025,7,5841.0,-2259.0,3019.0,9106.333333333334,-2259.0
Uttar Pradesh,Sant Kabir Nagar,2025-09-01,9174,2025,9,13074.0,7233.0,9492.0,9005.0,7233.0
Uttar Pradesh,Sant Kabir Nagar,2025-10-01,5810,2025,10,9174.0,-3900.0,-11133.0,9363.0,-3900.0
Uttar Pradesh,Sant Kabir Nagar,2025-11-01,9616,2025,11,5810.0,-3364.0,536.0,9352.666666666666,-3364.0
Uttar Pradesh,Sant Kabir Nagar,2025-12-01,13360,2025,12,9616.0,3806.0,7170.0,8200.0,3806.0
Uttar Pradesh,Sant Ravidas Nagar,2025-07-01,9171,2025,7,5717.0,-1273.0,301.0,7090.333333333333,-1273.0
Uttar Pradesh,Sant Ravidas Nagar,2025-09-01,9727,2025,9,9171.0,3454.0,4727.0,7292.666666666667,3454.0
Uttar Pradesh,Sant Ravidas Nagar,2025-10-01,4414,2025,10,9727.0,556.0,-2898.0,8205.0,556.0
Uttar Pradesh,Sant Ravidas Nagar,2025-11-01,6901,2025,11,4414.0,-5313.0,-5869.0,7770.666666666667,-5313.0
Uttar Pradesh,Sant Ravidas Nagar,2025-12-01,7188,2025,12,6901.0,2487.0,7800.0,7014.0,2487.0
Bihar,Saran,2025-07-01,20089,2025,7,15713.0,-934.0,2408.0,17449.666666666668,-934.0
Bihar,Saran,2025-09-01,10512,2025,9,20089.0,4376.0,5310.0,17483.0,4376.0
Bihar,Saran,2025-10-01,8246,2025,10,10512.0,-9577.0,-13953.0,15438.0,-9577.0
Bihar,Saran,2025-11-01,12234,2025,11,8246.0,-2266.0,7311.0,12949.0,-2266.0
Bihar,Saran,2025-12-01,20167,2025,12,12234.0,3988.0,6254.0,10330.666666666666,3988.0
Maharashtra,Satara,2025-07-01,25962,2025,7,21065.0,1858.0,1797.0,19806.0,1858.0
Maharashtra,Satara,2025-09-01,38514,2025,9,25962.0,4897.0,3039.0,22078.0,4897.0
Maharashtra,Satara,2025-10-01,12932,2025,10,38514.0,12552.0,7655.0,28513.666666666668,12552.0
Maharashtra,Satara,2025-11-01,22094,2025,11,12932.0,-25582.0,-38134.0,25802.666666666668,-25582.0
Maharashtra,Satara,2025-12-01,23235,2025,12,22094.0,9162.0,34744.0,24513.333333333332,9162.0
Madhya Pradesh,Satna,2025-07-01,27754,2025,7,22549.0,1321.0,2467.0,22050.333333333332,1321.0
Madhya Pradesh,Satna,2025-09-01,15422,2025,9,27754.0,5205.0,3884.0,23843.666666666668,5205.0
Madhya Pradesh,Satna,2025-10-01,9578,2025,10,15422.0,-12332.0,-17537.0,21908.333333333332,-12332.0
Madhya Pradesh,Satna,2025-11-01,12592,2025,11,9578.0,-5844.0,6488.0,17584.666666666668,-5844.0
Madhya Pradesh,Satna,2025-12-01,19080,2025,12,12592.0,3014.0,8858.0,12530.666666666666,3014.0
Rajasthan,Sawai Madhopur,2025-07-01,12717,2025,7,7780.0,1156.0,2353.0,7408.333333333333,1156.0
Rajasthan,Sawai Madhopur,2025-09-01,14288,2025,9,12717.0,4937.0,3781.0,9040.333333333334,4937.0
Rajasthan,Sawai Madhopur,2025-10-01,3516,2025,10,14288.0,1571.0,-3366.0,11595.0,1571.0
Rajasthan,Sawai Madhopur,2025-11-01,8138,2025,11,3516.0,-10772.0,-12343.0,10173.666666666666,-10772.0
Rajasthan,Sawai Madhopur,2025-12-01,10362,2025,12,8138.0,4622.0,15394.0,8647.333333333334,4622.0
Madhya Pradesh,Sehore,2025-07-01,21378,2025,7,19696.0,3572.0,3340.0,17237.333333333332,3572.0
Madhya Pradesh,Sehore,2025-09-01,7197,2025,9,21378.0,1682.0,-1890.0,19066.0,1682.0
Madhya Pradesh,Sehore,2025-10-01,3849,2025,10,7197.0,-14181.0,-15863.0,16090.333333333334,-14181.0
Madhya Pradesh,Sehore,2025-11-01,6485,2025,11,3849.0,-3348.0,10833.0,10808.0,-3348.0
Madhya Pradesh,Sehore,2025-12-01,12639,2025,12,6485.0,2636.0,5984.0,5843.666666666667,2636.0
Manipur,Senapati,2025-07-01,5352,2025,7,1244.0,-715.0,-644.0,1744.3333333333333,-715.0
Manipur,Senapati,2025-09-01,1786,2025,9,5352.0,4108.0,4823.0,2851.6666666666665,4108.0
Manipur,Senapati,2025-10-01,1928,2025,10,1786.0,-3566.0,-7674.0,2794.0,-3566.0
Manipur,Senapati,2025-11-01,3986,2025,11,1928.0,142.0,3708.0,3022.0,142.0
Manipur,Senapati,2025-12-01,1917,2025,12,3986.0,2058.0,1916.0,2566.6666666666665,2058.0
Madhya Pradesh,Seoni,2025-07-01,12977,2025,7,12105.0,-310.0,-163.0,12360.666666666666,-310.0
Madhya Pradesh,Seoni,2025-09-01,6543,2025,9,12977.0,872.0,1182.0,12499.0,872.0
Madhya Pradesh,Seoni,2025-10-01,3329,2025,10,6543.0,-6434.0,-7306.0,10541.666666666666,-6434.0
Madhya Pradesh,Seoni,2025-11-01,5093,2025,11,3329.0,-3214.0,3220.0,7616.333333333333,-3214.0
Madhya Pradesh,Seoni,2025-12-01,7827,2025,12,5093.0,1764.0,4978.0,4988.333333333333,1764.0
Tripura,Sepahijala,2025-07-01,1975,2025,7,2882.0,840.0,2163.0,2763.0,840.0
Tripura,Sepahijala,2025-09-01,838,2025,9,1975.0,-907.0,-1747.0,2299.6666666666665,-907.0
Tripura,Sepahijala,2025-10-01,1059,2025,10,838.0,-1137.0,-230.0,1898.3333333333333,-1137.0
Tripura,Sepahijala,2025-11-01,1435,2025,11,1059.0,221.0,1358.0,1290.6666666666667,221.0
Tripura,Sepahijala,2025-12-01,1626,2025,12,1435.0,376.0,155.0,1110.6666666666667,376.0
Jharkhand,Seraikela-Kharsawan,2025-07-01,9688,2025,7,7850.0,-2326.0,1419.0,10649.0,-2326.0
Jharkhand,Seraikela-Kharsawan,2025-09-01,6247,2025,9,9688.0,1838.0,4164.0,9238.0,1838.0
Jharkhand,Seraikela-Kharsawan,2025-10-01,3694,2025,10,6247.0,-3441.0,-5279.0,7928.333333333333,-3441.0
Jharkhand,Seraikela-Kharsawan,2025-11-01,7329,2025,11,3694.0,-2553.0,888.0,6543.0,-2553.0
Jharkhand,Seraikela-Kharsawan,2025-12-01,7747,2025,12,7329.0,3635.0,6188.0,5756.666666666667,3635.0
Mizoram,Serchhip,2025-07-01,422,2025,7,315.0,-156.0,354.0,589.0,-156.0
Mizoram,Serchhip,2025-09-01,514,2025,9,422.0,107.0,263.0,402.6666666666667,107.0
Mizoram,Serchhip,2025-10-01,208,2025,10,514.0,92.0,-15.0,417.0,92.0
Mizoram,Serchhip,2025-11-01,186,2025,11,208.0,-306.0,-398.0,381.3333333333333,-306.0
Mizoram,Serchhip,2025-12-01,190,2025,12,186.0,-22.0,284.0,302.6666666666667,-22.0
Delhi,Shahdara,2025-07-01,1291,2025,7,958.0,-395.0,-124.0,1311.6666666666667,-395.0
Delhi,Shahdara,2025-09-01,478,2025,9,1291.0,333.0,728.0,1200.6666666666667,333.0
Delhi,Shahdara,2025-10-01,208,2025,10,478.0,-813.0,-1146.0,909.0,-813.0
Delhi,Shahdara,2025-11-01,377,2025,11,208.0,-270.0,543.0,659.0,-270.0
Delhi,Shahdara,2025-12-01,702,2025,12,377.0,169.0,439.0,354.3333333333333,169.0
Madhya Pradesh,Shahdol,2025-07-01,13494,2025,7,16659.0,5516.0,7243.0,13557.333333333334,5516.0
Madhya Pradesh,Shahdol,2025-09-01,7588,2025,9,13494.0,-3165.0,-8681.0,13765.333333333334,-3165.0
Madhya Pradesh,Shahdol,2025-10-01,3805,2025,10,7588.0,-5906.0,-2741.0,12580.333333333334,-5906.0
Madhya Pradesh,Shahdol,2025-11-01,5072,2025,11,3805.0,-3783.0,2123.0,8295.666666666666,-3783.0
Madhya Pradesh,Shahdol,2025-12-01,11104,2025,12,5072.0,1267.0,5050.0,5488.333333333333,1267.0
Punjab,Shaheed Bhagat Singh Nagar,2025-07-01,5036,2025,7,3783.0,119.0,-206.0,3595.3333333333335,119.0
Punjab,Shaheed Bhagat Singh Nagar,2025-09-01,2389,2025,9,5036.0,1253.0,1134.0,4161.0,1253.0
Punjab,Shaheed Bhagat Singh Nagar,2025-10-01,1619,2025,10,2389.0,-2647.0,-3900.0,3736.0,-2647.0
Punjab,Shaheed Bhagat Singh Nagar,2025-11-01,2373,2025,11,1619.0,-770.0,1877.0,3014.6666666666665,-770.0
Punjab,Shaheed Bhagat Singh Nagar,2025-12-01,4093,2025,12,2373.0,754.0,1524.0,2127.0,754.0
Uttar Pradesh,Shahjahanpur,2025-07-01,22683,2025,7,12282.0,-3241.0,-1221.0,15116.0,-3241.0
Uttar Pradesh,Shahjahanpur,2025-09-01,16174,2025,9,22683.0,10401.0,13642.0,16829.333333333332,10401.0
Uttar Pradesh,Shahjahanpur,2025-10-01,8983,2025,10,16174.0,-6509.0,-16910.0,17046.333333333332,-6509.0
Uttar Pradesh,Shahjahanpur,2025-11-01,17571,2025,11,8983.0,-7191.0,-682.0,15946.666666666666,-7191.0
Uttar Pradesh,Shahjahanpur,2025-12-01,17026,2025,12,17571.0,8588.0,15779.0,14242.666666666666,8588.0
Madhya Pradesh,Shajapur,2025-07-01,21935,2025,7,23291.0,6401.0,7301.0,19323.666666666668,6401.0
Madhya Pradesh,Shajapur,2025-09-01,8666,2025,9,21935.0,-1356.0,-7757.0,20705.333333333332,-1356.0
Madhya Pradesh,Shajapur,2025-10-01,3861,2025,10,8666.0,-13269.0,-11913.0,17964.0,-13269.0
Madhya Pradesh,Shajapur,2025-11-01,7074,2025,11,3861.0,-4805.0,8464.0,11487.333333333334,-4805.0
Madhya Pradesh,Shajapur,2025-12-01,9385,2025,12,7074.0,3213.0,8018.0,6533.666666666667,3213.0
Nagaland,Shamator,2025-12-01,32,2025,12,8.0,-8.0,20.0,22.666666666666668,-8.0
Uttar Pradesh,Shamli,2025-07-01,11503,2025,7,8627.0,-3177.0,164.0,11858.666666666666,-3177.0
Uttar Pradesh,Shamli,2025-09-01,8701,2025,9,11503.0,2876.0,6053.0,10644.666666666666,2876.0
Uttar Pradesh,Shamli,2025-10-01,5991,2025,10,8701.0,-2802.0,-5678.0,9610.333333333334,-2802.0
Uttar Pradesh,Shamli,2025-11-01,14237,2025,11,5991.0,-2710.0,92.0,8731.666666666666,-2710.0
Uttar Pradesh,Shamli,2025-12-01,12710,2025,12,14237.0,8246.0,10956.0,9643.0,8246.0
Bihar,Sheikhpura,2025-07-01,4654,2025,7,4144.0,101.0,1734.0,4621.0,101.0
Bihar,Sheikhpura,2025-09-01,4522,2025,9,4654.0,510.0,409.0,4280.333333333333,510.0
Bihar,Sheikhpura,2025-10-01,2577,2025,10,4522.0,-132.0,-642.0,4440.0,-132.0
Bihar,Sheikhpura,2025-11-01,3498,2025,11,2577.0,-1945.0,-1813.0,3917.6666666666665,-1945.0
Bihar,Sheikhpura,2025-12-01,5063,2025,12,3498.0,921.0,2866.0,3532.3333333333335,921.0
Bihar,Sheohar,2025-07-01,3652,2025,7,3252.0,-407.0,1255.0,4077.3333333333335,-407.0
Bihar,Sheohar,2025-09-01,2471,2025,9,3652.0,400.0,807.0,3521.0,400.0
Bihar,Sheohar,2025-10-01,1646,2025,10,2471.0,-1181.0,-1581.0,3125.0,-1181.0
Bihar,Sheohar,2025-11-01,2556,2025,11,1646.0,-825.0,356.0,2589.6666666666665,-825.0
Bihar,Sheohar,2025-12-01,4609,2025,12,2556.0,910.0,1735.0,2224.3333333333335,910.0
Madhya Pradesh,Sheopur,2025-07-01,9264,2025,7,10939.0,2560.0,1396.0,8844.333333333334,2560.0
Madhya Pradesh,Sheopur,2025-09-01,3451,2025,9,9264.0,-1675.0,-4235.0,9527.333333333334,-1675.0
Madhya Pradesh,Sheopur,2025-10-01,1281,2025,10,3451.0,-5813.0,-4138.0,7884.666666666667,-5813.0
Madhya Pradesh,Sheopur,2025-11-01,3059,2025,11,1281.0,-2170.0,3643.0,4665.333333333333,-2170.0
Madhya Pradesh,Sheopur,2025-12-01,5060,2025,12,3059.0,1778.0,3948.0,2597.0,1778.0
Arunachal Pradesh,Shi-yomi,2025-07-01,48,2025,7,34.0,-6.0,-14.0,35.333333333333336,-6.0
Arunachal Pradesh,Shi-yomi,2025-09-01,23,2025,9,48.0,14.0,20.0,40.666666666666664,14.0
Arunachal Pradesh,Shi-yomi,2025-10-01,19,2025,10,23.0,-25.0,-39.0,35.0,-25.0
Arunachal Pradesh,Shi-yomi,2025-11-01,233,2025,11,19.0,-4.0,21.0,30.0,-4.0
Arunachal Pradesh,Shi-yomi,2025-12-01,62,2025,12,233.0,214.0,218.0,91.66666666666667,214.0
Himachal Pradesh,Shimla,2025-07-01,4981,2025,7,3594.0,393.0,2462.0,4021.6666666666665,393.0
Himachal Pradesh,Shimla,2025-09-01,2913,2025,9,4981.0,1387.0,994.0,3925.3333333333335,1387.0
Himachal Pradesh,Shimla,2025-10-01,3706,2025,10,2913.0,-2068.0,-3455.0,3829.3333333333335,-2068.0
Himachal Pradesh,Shimla,2025-11-01,5661,2025,11,3706.0,793.0,2861.0,3866.6666666666665,793.0
Himachal Pradesh,Shimla,2025-12-01,4140,2025,12,5661.0,1955.0,1162.0,4093.3333333333335,1955.0
Karnataka,Shimoga,2025-07-01,3767,2025,7,3719.0,147.0,-923.0,3264.3333333333335,147.0
Karnataka,Shimoga,2025-09-01,2821,2025,9,3767.0,48.0,-99.0,3686.0,48.0
Karnataka,Shimoga,2025-10-01,1844,2025,10,2821.0,-946.0,-994.0,3435.6666666666665,-946.0
Karnataka,Shimoga,2025-11-01,2666,2025,11,1844.0,-977.0,-31.0,2810.6666666666665,-977.0
Karnataka,Shimoga,2025-12-01,2968,2025,12,2666.0,822.0,1799.0,2443.6666666666665,822.0
Karnataka,Shivamogga,2025-07-01,4985,2025,7,4722.0,-317.0,-1730.0,4462.333333333333,-317.0
Karnataka,Shivamogga,2025-09-01,2926,2025,9,4985.0,263.0,580.0,4915.333333333333,263.0
Karnataka,Shivamogga,2025-10-01,1941,2025,10,2926.0,-2059.0,-2322.0,4211.0,-2059.0
Karnataka,Shivamogga,2025-11-01,2858,2025,11,1941.0,-985.0,1074.0,3284.0,-985.0
Karnataka,Shivamogga,2025-12-01,3840,2025,12,2858.0,917.0,1902.0,2575.0,917.0
Madhya Pradesh,Shivpuri,2025-07-01,40775,2025,7,35085.0,15915.0,12199.0,23236.333333333332,15915.0
Madhya Pradesh,Shivpuri,2025-09-01,12845,2025,9,40775.0,5690.0,-10225.0,31676.666666666668,5690.0
Madhya Pradesh,Shivpuri,2025-10-01,3232,2025,10,12845.0,-27930.0,-33620.0,29568.333333333332,-27930.0
Madhya Pradesh,Shivpuri,2025-11-01,7921,2025,11,3232.0,-9613.0,18317.0,18950.666666666668,-9613.0
Madhya Pradesh,Shivpuri,2025-12-01,13317,2025,12,7921.0,4689.0,14302.0,7999.333333333333,4689.0
Uttar Pradesh,Shrawasti,2025-07-01,8239,2025,7,4635.0,-1066.0,860.0,5987.666666666667,-1066.0
Uttar Pradesh,Shrawasti,2025-09-01,5052,2025,9,8239.0,3604.0,4670.0,6191.666666666667,3604.0
Uttar Pradesh,Shrawasti,2025-10-01,3125,2025,10,5052.0,-3187.0,-6791.0,5975.333333333333,-3187.0
Uttar Pradesh,Shrawasti,2025-11-01,5738,2025,11,3125.0,-1927.0,1260.0,5472.0,-1927.0
Uttar Pradesh,Shrawasti,2025-12-01,6733,2025,12,5738.0,2613.0,4540.0,4638.333333333333,2613.0
Jammu and Kashmir,Shupiyan,2025-07-01,2291,2025,7,2094.0,551.0,572.0,1733.6666666666667,551.0
Jammu and Kashmir,Shupiyan,2025-09-01,1471,2025,9,2291.0,197.0,-354.0,1976.0,197.0
Jammu and Kashmir,Shupiyan,2025-10-01,1005,2025,10,1471.0,-820.0,-1017.0,1952.0,-820.0
Jammu and Kashmir,Shupiyan,2025-11-01,1590,2025,11,1005.0,-466.0,354.0,1589.0,-466.0
Jammu and Kashmir,Shupiyan,2025-12-01,1910,2025,12,1590.0,585.0,1051.0,1355.3333333333333,585.0
Arunachal Pradesh,Siang,2025-07-01,156,2025,7,129.0,-35.0,-43.0,149.66666666666666,-35.0
Arunachal Pradesh,Siang,2025-09-01,123,2025,9,156.0,27.0,62.0,149.66666666666666,27.0
Arunachal Pradesh,Siang,2025-10-01,64,2025,10,123.0,-33.0,-60.0,136.0,-33.0
Arunachal Pradesh,Siang,2025-11-01,171,2025,11,64.0,-59.0,-26.0,114.33333333333333,-59.0
Arunachal Pradesh,Siang,2025-12-01,148,2025,12,171.0,107.0,166.0,119.33333333333333,107.0
Assam,Sibsagar,2025-07-01,1964,2025,7,775.0,-166.0,-102.0,907.0,-166.0
Assam,Sibsagar,2025-09-01,1076,2025,9,1964.0,1189.0,1355.0,1226.6666666666667,1189.0
Assam,Sibsagar,2025-10-01,1068,2025,10,1076.0,-888.0,-2077.0,1271.6666666666667,-888.0
Assam,Sibsagar,2025-11-01,1164,2025,11,1068.0,-8.0,880.0,1369.3333333333333,-8.0
Assam,Sibsagar,2025-12-01,1878,2025,12,1164.0,96.0,104.0,1102.6666666666667,96.0
Uttar Pradesh,Siddharthnagar,2025-07-01,16457,2025,7,7826.0,-1325.0,3115.0,10189.333333333334,-1325.0
Uttar Pradesh,Siddharthnagar,2025-09-01,9482,2025,9,16457.0,8631.0,9956.0,11144.666666666666,8631.0
Uttar Pradesh,Siddharthnagar,2025-10-01,6434,2025,10,9482.0,-6975.0,-15606.0,11255.0,-6975.0
Uttar Pradesh,Siddharthnagar,2025-11-01,12468,2025,11,6434.0,-3048.0,3927.0,10791.0,-3048.0
Uttar Pradesh,Siddharthnagar,2025-12-01,16113,2025,12,12468.0,6034.0,9082.0,9461.333333333334,6034.0
Telangana,Siddipet,2025-07-01,1125,2025,7,1142.0,315.0,279.0,920.0,315.0
Telangana,Siddipet,2025-09-01,2186,2025,9,1125.0,-17.0,-332.0,1031.3333333333333,-17.0
Telangana,Siddipet,2025-10-01,3095,2025,10,2186.0,1061.0,1078.0,1484.3333333333333,1061.0
Telangana,Siddipet,2025-11-01,2592,2025,11,3095.0,909.0,-152.0,2135.3333333333335,909.0
Telangana,Siddipet,2025-12-01,2711,2025,12,2592.0,-503.0,-1412.0,2624.3333333333335,-503.0
Madhya Pradesh,Sidhi,2025-07-01,16615,2025,7,18706.0,1683.0,6864.0,19311.0,1683.0
Madhya Pradesh,Sidhi,2025-09-01,8211,2025,9,16615.0,-2091.0,-3774.0,17448.0,-2091.0
Madhya Pradesh,Sidhi,2025-10-01,4449,2025,10,8211.0,-8404.0,-6313.0,14510.666666666666,-8404.0
Madhya Pradesh,Sidhi,2025-11-01,4783,2025,11,4449.0,-3762.0,4642.0,9758.333333333334,-3762.0
Madhya Pradesh,Sidhi,2025-12-01,7514,2025,12,4783.0,334.0,4096.0,5814.333333333333,334.0
Rajasthan,Sikar,2025-07-01,24403,2025,7,19236.0,2732.0,3550.0,17687.333333333332,2732.0
Rajasthan,Sikar,2025-09-01,25605,2025,9,24403.0,5167.0,2435.0,20047.666666666668,5167.0
Rajasthan,Sikar,2025-10-01,6227,2025,10,25605.0,1202.0,-3965.0,23081.333333333332,1202.0
Rajasthan,Sikar,2025-11-01,11707,2025,11,6227.0,-19378.0,-20580.0,18745.0,-19378.0
Rajasthan,Sikar,2025-12-01,18577,2025,12,11707.0,5480.0,24858.0,14513.0,5480.0
Jharkhand,Simdega,2025-07-01,9073,2025,7,7185.0,-1235.0,2969.0,9409.666666666666,-1235.0
Jharkhand,Simdega,2025-09-01,5228,2025,9,9073.0,1888.0,3123.0,8226.0,1888.0
Jharkhand,Simdega,2025-10-01,2153,2025,10,5228.0,-3845.0,-5733.0,7162.0,-3845.0
Jharkhand,Simdega,2025-11-01,3459,2025,11,2153.0,-3075.0,770.0,5484.666666666667,-3075.0
Jharkhand,Simdega,2025-12-01,5737,2025,12,3459.0,1306.0,4381.0,3613.3333333333335,1306.0
Maharashtra,Sindhudurg,2025-07-01,3716,2025,7,4658.0,758.0,1165.0,4288.333333333333,758.0
Maharashtra,Sindhudurg,2025-09-01,6044,2025,9,3716.0,-942.0,-1700.0,4091.3333333333335,-942.0
Maharashtra,Sindhudurg,2025-10-01,5310,2025,10,6044.0,2328.0,3270.0,4806.0,2328.0
Maharashtra,Sindhudurg,2025-11-01,6874,2025,11,5310.0,-734.0,-3062.0,5023.333333333333,-734.0
Maharashtra,Sindhudurg,2025-12-01,6638,2025,12,6874.0,1564.0,2298.0,6076.0,1564.0
Madhya Pradesh,Singrauli,2025-07-01,14759,2025,7,18218.0,4234.0,12595.0,18182.333333333332,4234.0
Madhya Pradesh,Singrauli,2025-09-01,6690,2025,9,14759.0,-3459.0,-7693.0,15653.666666666666,-3459.0
Madhya Pradesh,Singrauli,2025-10-01,4252,2025,10,6690.0,-8069.0,-4610.0,13222.333333333334,-8069.0
Madhya Pradesh,Singrauli,2025-11-01,4662,2025,11,4252.0,-2438.0,5631.0,8567.0,-2438.0
Madhya Pradesh,Singrauli,2025-12-01,6810,2025,12,4662.0,410.0,2848.0,5201.333333333333,410.0
Himachal Pradesh,Sirmaur,2025-07-01,3947,2025,7,3433.0,733.0,3247.0,3782.3333333333335,733.0
Himachal Pradesh,Sirmaur,2025-09-01,2115,2025,9,3947.0,514.0,-219.0,3360.0,514.0
Himachal Pradesh,Sirmaur,2025-10-01,1711,2025,10,2115.0,-1832.0,-2346.0,3165.0,-1832.0
Himachal Pradesh,Sirmaur,2025-11-01,2764,2025,11,1711.0,-404.0,1428.0,2591.0,-404.0
Himachal Pradesh,Sirmaur,2025-12-01,2810,2025,12,2764.0,1053.0,1457.0,2196.6666666666665,1053.0
Rajasthan,Sirohi,2025-07-01,10645,2025,7,6546.0,806.0,1813.0,6344.333333333333,806.0
Rajasthan,Sirohi,2025-09-01,11911,2025,9,10645.0,4099.0,3293.0,7643.666666666667,4099.0
Rajasthan,Sirohi,2025-10-01,3080,2025,10,11911.0,1266.0,-2833.0,9700.666666666666,1266.0
Rajasthan,Sirohi,2025-11-01,7998,2025,11,3080.0,-8831.0,-10097.0,8545.333333333334,-8831.0
Rajasthan,Sirohi,2025-12-01,9692,2025,12,7998.0,4918.0,13749.0,7663.0,4918.0
Haryana,Sirsa,2025-07-01,17387,2025,7,9475.0,-255.0,2305.0,10498.333333333334,-255.0
Haryana,Sirsa,2025-09-01,7452,2025,9,17387.0,7912.0,8167.0,12197.333333333334,7912.0
Haryana,Sirsa,2025-10-01,6606,2025,10,7452.0,-9935.0,-17847.0,11438.0,-9935.0
Haryana,Sirsa,2025-11-01,8780,2025,11,6606.0,-846.0,9089.0,10481.666666666666,-846.0
Haryana,Sirsa,2025-12-01,12128,2025,12,8780.0,2174.0,3020.0,7612.666666666667,2174.0
Bihar,Sitamarhi,2025-07-01,23668,2025,7,19241.0,-2220.0,3546.0,22643.0,-2220.0
Bihar,Sitamarhi,2025-09-01,11955,2025,9,23668.0,4427.0,6647.0,21456.666666666668,4427.0
Bihar,Sitamarhi,2025-10-01,8134,2025,10,11955.0,-11713.0,-16140.0,18288.0,-11713.0
Bihar,Sitamarhi,2025-11-01,14165,2025,11,8134.0,-3821.0,7892.0,14585.666666666666,-3821.0
Bihar,Sitamarhi,2025-12-01,23763,2025,12,14165.0,6031.0,9852.0,11418.0,6031.0
Uttar Pradesh,Sitapur,2025-07-01,37047,2025,7,23899.0,-9046.0,-748.0,32695.666666666668,-9046.0
Uttar Pradesh,Sitapur,2025-09-01,25323,2025,9,37047.0,13148.0,22194.0,31297.0,13148.0
Uttar Pradesh,Sitapur,2025-10-01,11679,2025,10,25323.0,-11724.0,-24872.0,28756.333333333332,-11724.0
Uttar Pradesh,Sitapur,2025-11-01,24245,2025,11,11679.0,-13644.0,-1920.0,24683.0,-13644.0
Uttar Pradesh,Sitapur,2025-12-01,25302,2025,12,24245.0,12566.0,26210.0,20415.666666666668,12566.0
Tamil Nadu,Sivaganga,2025-07-01,11371,2025,7,9566.0,45.0,-10.0,9517.666666666666,45.0
Tamil Nadu,Sivaganga,2025-09-01,6784,2025,9,11371.0,1805.0,1760.0,10152.666666666666,1805.0
Tamil Nadu,Sivaganga,2025-10-01,6923,2025,10,6784.0,-4587.0,-6392.0,9240.333333333334,-4587.0
Tamil Nadu,Sivaganga,2025-11-01,12349,2025,11,6923.0,139.0,4726.0,8359.333333333334,139.0
Tamil Nadu,Sivaganga,2025-12-01,12946,2025,12,12349.0,5426.0,5287.0,8685.333333333334,5426.0
Bihar,Siwan,2025-07-01,17479,2025,7,12901.0,-1148.0,1468.0,14538.333333333334,-1148.0
Bihar,Siwan,2025-09-01,9049,2025,9,17479.0,4578.0,5726.0,14809.666666666666,4578.0
Bihar,Siwan,2025-10-01,7530,2025,10,9049.0,-8430.0,-13008.0,13143.0,-8430.0
Bihar,Siwan,2025-11-01,11254,2025,11,7530.0,-1519.0,6911.0,11352.666666666666,-1519.0
Bihar,Siwan,2025-12-01,17007,2025,12,11254.0,3724.0,5243.0,9277.666666666666,3724.0
Himachal Pradesh,Solan,2025-07-01,4476,2025,7,3480.0,307.0,1655.0,3724.6666666666665,307.0
Himachal Pradesh,Solan,2025-09-01,2220,2025,9,4476.0,996.0,689.0,3709.6666666666665,996.0
Himachal Pradesh,Solan,2025-10-01,2699,2025,10,2220.0,-2256.0,-3252.0,3392.0,-2256.0
Himachal Pradesh,Solan,2025-11-01,3951,2025,11,2699.0,479.0,2735.0,3131.6666666666665,479.0
Himachal Pradesh,Solan,2025-12-01,4058,2025,12,3951.0,1252.0,773.0,2956.6666666666665,1252.0
Odisha,Solapur,2025-05-01,3164,2025,5,37561.0,34489.0,64317.0,24511.0,34489.0
Maharashtra,Solapur,2025-06-01,37091,2025,6,3164.0,-34397.0,-68886.0,14599.0,-34397.0
Odisha,Solapur,2025-06-01,3002,2025,6,37091.0,33927.0,68324.0,25938.666666666668,33927.0
Maharashtra,Solapur,2025-07-01,45141,2025,7,3002.0,-34089.0,-68016.0,14419.0,-34089.0
Odisha,Solapur,2025-07-01,3228,2025,7,45141.0,42139.0,76228.0,28411.333333333332,42139.0
